rank_diff,home_form_win_rate,away_form_win_rate,home_form_goal_rate,away_form_goal_rate,home_form_concede,away_form_concede,h2h_home_win_rate,tournament_weight,is_neutral,home_team,away_team,date,home_score,away_score,outcome
-1,0.2,0.0,0.4,0.6,0.6,1.0,0.2727272727272727,0.85,0,Germany,Argentina,2018-11-25,0,2,2
-17,0.2,0.2,1.0,0.8,1.2,1.4,0.16666666666666666,0.3,0,Japan,England,2018-12-03,0,1,2
9,0.2,0.6,0.4,1.6,0.8,0.6,0.42857142857142855,0.3,0,Germany,Denmark,2018-12-03,2,0,0
-10,0.4,0.4,1.4,0.8,1.8,0.8,0.4444444444444444,0.8,0,Switzerland,Germany,2018-12-04,2,1,0
-12,0.4,0.0,0.6,0.8,0.6,1.4,0.2,1.0,1,Morocco,Brazil,2018-12-06,0,0,1
-3,0.6,0.2,1.6,0.6,0.2,0.6,0.36363636363636365,0.3,0,Portugal,Argentina,2018-12-06,0,0,1
10,0.0,0.4,0.8,1.2,1.2,0.4,0.5555555555555556,0.3,0,Brazil,Uruguay,2018-12-07,0,2,2
5,0.2,0.2,0.8,1.2,1.2,1.4,0.2727272727272727,0.85,0,Senegal,South Korea,2018-12-13,1,1,1
13,0.4,0.4,1.2,1.2,1.4,1.2,0.14285714285714285,0.8,1,Netherlands,USA,2018-12-13,1,0,0
-1,0.4,0.4,1.2,0.8,0.2,1.2,0.36363636363636365,0.8,0,Portugal,England,2018-12-17,0,1,2
-2,0.4,0.6,1.4,2.0,0.4,0.8,0.2,0.3,1,Uruguay,Belgium,2018-12-22,2,0,0
5,0.0,0.4,0.4,1.2,1.2,0.4,0.0,0.85,0,Brazil,Portugal,2018-12-23,0,1,2
-14,0.0,0.4,0.6,1.0,1.2,0.4,0.2222222222222222,0.3,0,Senegal,Portugal,2018-12-24,1,0,0
8,0.4,0.6,0.4,1.6,0.8,1.0,0.375,0.3,0,England,Denmark,2018-12-25,3,0,0
1,0.6,0.4,1.0,0.8,0.6,0.4,0.5454545454545454,0.8,1,England,Portugal,2018-12-31,0,2,2
-9,0.2,0.2,1.0,0.6,1.6,0.6,0.2727272727272727,0.6,0,Croatia,Argentina,2019-01-03,1,2,2
-4,0.2,0.2,1.0,1.0,1.2,0.8,0.125,1.0,1,Japan,Mexico,2019-01-08,2,4,2
-7,0.4,0.4,1.4,1.2,1.2,0.4,0.17647058823529413,0.85,0,Belgium,France,2019-01-14,0,0,1
-7,0.2,0.4,0.6,0.4,0.4,0.2,0.5,0.85,1,Senegal,Morocco,2019-01-15,1,1,1
3,0.2,0.2,1.2,0.8,1.2,1.6,0.4166666666666667,0.3,0,Belgium,Croatia,2019-01-20,1,1,1
9,0.4,0.0,1.4,0.6,1.6,1.8,0.38461538461538464,0.3,0,Denmark,Japan,2019-01-21,0,0,1
-18,0.0,0.4,0.6,1.0,1.8,1.0,0.1111111111111111,0.6,0,Japan,Germany,2019-01-23,0,0,1
15,0.4,0.2,0.8,1.4,0.4,1.2,0.5,0.3,0,Argentina,Mexico,2019-01-24,1,1,1
2,0.0,0.4,0.8,1.4,1.8,1.8,0.35714285714285715,0.3,0,Croatia,Switzerland,2019-01-25,0,0,1
2,0.6,0.4,1.8,1.0,0.2,1.2,0.375,1.0,1,Uruguay,Denmark,2019-01-31,1,0,0
-10,0.2,0.6,0.8,1.2,1.2,0.2,0.2222222222222222,0.3,0,USA,Uruguay,2019-02-02,0,1,2
-5,0.8,0.4,1.2,0.6,0.0,0.4,0.6666666666666666,1.0,1,Uruguay,Portugal,2019-02-02,1,1,1
-13,0.2,0.4,0.6,0.8,0.4,1.2,0.36363636363636365,0.6,0,Senegal,Spain,2019-02-03,0,0,1
17,0.2,0.2,0.6,0.4,1.0,1.0,0.6470588235294118,0.3,1,Germany,USA,2019-02-05,1,0,0
8,0.6,0.2,1.0,0.4,0.6,1.4,0.375,0.6,0,England,Denmark,2019-02-07,2,2,1
-6,0.0,0.4,0.6,0.8,1.2,0.8,0.375,0.3,0,Italy,Germany,2019-02-07,1,0,0
-5,0.2,0.2,1.4,0.4,1.2,0.4,0.375,0.8,0,Mexico,Morocco,2019-02-07,0,0,1
5,0.0,0.4,0.2,0.8,1.2,0.6,0.0,1.0,1,Brazil,Portugal,2019-02-09,0,1,2
-8,0.2,0.0,0.6,0.6,0.4,1.6,0.25,1.0,1,Senegal,Croatia,2019-02-13,1,0,0
3,0.0,0.2,0.6,1.2,1.2,1.2,0.4166666666666667,0.6,1,Japan,South Korea,2019-02-13,0,2,2
2,0.6,0.4,1.4,0.8,0.8,1.0,0.1111111111111111,0.6,0,England,Spain,2019-02-13,1,2,2
-3,0.4,0.0,1.6,0.4,1.0,1.4,0.4166666666666667,0.3,0,South Korea,Japan,2019-02-14,2,2,1
9,0.4,0.4,1.4,1.2,1.2,1.4,0.4,0.85,0,England,Switzerland,2019-02-16,2,1,0
9,0.0,0.0,0.4,0.8,1.6,1.6,0.38461538461538464,0.3,0,Denmark,Japan,2019-02-19,2,0,0
-4,0.2,0.4,1.0,1.2,0.8,1.2,0.3333333333333333,0.3,0,Mexico,Switzerland,2019-02-23,1,3,2
-1,0.0,0.4,0.8,0.8,1.2,1.0,0.08333333333333333,0.3,0,Belgium,Netherlands,2019-02-25,0,0,1
8,0.2,0.2,0.4,0.4,0.4,0.8,0.42857142857142855,0.85,1,Morocco,USA,2019-02-28,0,0,1
-6,0.2,0.6,0.8,1.2,1.2,0.8,0.15384615384615385,1.0,1,Denmark,Spain,2019-03-03,0,2,2
9,0.4,0.0,1.0,0.6,0.6,1.2,0.18181818181818182,0.85,0,Argentina,Croatia,2019-03-03,1,1,1
-6,0.0,0.6,0.6,1.0,1.0,0.4,0.2222222222222222,0.85,0,Croatia,Portugal,2019-03-03,1,1,1
-4,0.0,0.2,0.4,1.2,1.2,1.4,0.125,0.3,0,Japan,Mexico,2019-03-07,0,3,2
-1,0.4,0.0,1.6,0.2,1.4,0.4,0.2222222222222222,0.85,1,Switzerland,Morocco,2019-03-07,0,1,2
-14,0.4,0.4,1.8,0.8,1.2,0.6,0.15384615384615385,0.3,0,Mexico,Germany,2019-03-08,1,1,1
-19,0.4,0.0,0.8,0.2,0.4,1.0,0.2857142857142857,0.3,0,Senegal,Brazil,2019-03-12,1,2,2
-1,0.8,0.4,1.4,1.0,0.4,0.6,0.5,0.8,0,Spain,Portugal,2019-03-15,0,0,1
3,0.2,0.2,0.8,0.4,1.2,0.2,0.15384615384615385,0.3,0,Italy,Morocco,2019-03-17,1,1,1
2,0.4,0.2,1.0,0.4,0.4,1.0,0.2727272727272727,0.85,0,Portugal,Netherlands,2019-03-19,1,1,1
6,0.2,0.4,0.6,1.2,1.2,1.0,0.375,1.0,1,Netherlands,Switzerland,2019-03-20,2,0,0
-3,0.2,0.2,0.6,0.4,0.8,1.2,0.36363636363636365,1.0,1,Germany,Brazil,2019-03-22,2,1,0
24,0.2,0.4,0.4,1.8,1.0,1.2,0.3,0.85,0,Brazil,South Korea,2019-03-22,0,1,2
-23,0.6,0.2,1.8,0.8,1.0,0.4,0.13333333333333333,0.3,0,South Korea,France,2019-03-23,0,0,1
-12,0.2,0.2,0.6,0.6,0.4,1.2,0.2,0.3,0,Morocco,Brazil,2019-03-24,1,3,2
17,0.4,0.0,0.8,0.2,0.6,0.8,0.6470588235294118,0.3,0,Germany,USA,2019-03-24,2,1,0
-16,0.0,0.4,0.2,1.6,1.0,1.4,0.2222222222222222,0.3,1,USA,England,2019-03-25,1,1,1
2,0.4,0.2,0.8,1.0,1.0,1.0,0.4166666666666667,1.0,1,Netherlands,Italy,2019-03-29,2,1,0
-3,0.2,0.2,0.6,1.0,0.8,1.0,0.46153846153846156,0.85,0,Morocco,Italy,2019-03-29,1,1,1
-2,0.6,0.2,1.2,1.2,0.4,1.6,0.5,1.0,1,Spain,England,2019-04-10,2,2,1
-5,0.2,0.2,0.8,1.2,0.8,1.6,0.16666666666666666,0.6,0,Italy,England,2019-04-10,1,1,1
-12,0.4,0.2,1.2,0.8,0.6,1.0,0.3333333333333333,0.3,0,South Korea,Morocco,2019-04-13,1,1,1
16,0.2,0.0,1.4,0.4,1.4,1.0,0.3333333333333333,0.3,0,England,USA,2019-04-13,1,1,1
7,0.2,0.0,0.8,0.4,0.4,0.8,0.4117647058823529,0.85,1,France,Belgium,2019-04-14,1,1,1
8,0.4,0.0,1.2,0.4,1.2,0.8,0.3333333333333333,0.85,0,Brazil,Belgium,2019-04-15,0,0,1
1,0.8,0.0,1.4,0.6,0.2,0.8,0.2222222222222222,0.3,0,Uruguay,Croatia,2019-04-16,0,1,2
9,0.6,0.2,1.2,0.8,0.8,1.0,0.42857142857142855,0.3,0,Germany,Denmark,2019-04-18,0,0,1
2,0.2,0.4,1.4,1.2,1.2,0.6,0.1111111111111111,0.3,0,England,Spain,2019-04-20,1,1,1
-12,0.2,0.4,0.8,1.2,1.0,1.0,0.21428571428571427,0.3,1,Denmark,Brazil,2019-04-21,0,2,2
12,0.4,0.2,1.2,0.8,0.8,1.2,0.2857142857142857,0.3,1,Brazil,Denmark,2019-04-24,0,1,2
-11,0.0,0.2,0.6,1.0,1.0,1.0,0.3,0.3,0,USA,Italy,2019-04-27,1,0,0
5,0.4,0.0,1.0,0.4,0.8,0.4,0.5,0.3,0,Germany,Belgium,2019-05-03,0,4,2
20,0.0,0.4,1.2,1.2,1.2,0.6,0.3333333333333333,0.85,0,England,South Korea,2019-05-04,1,1,1
2,0.6,0.2,1.0,1.0,0.4,1.2,0.4,0.3,0,Uruguay,Morocco,2019-05-05,2,0,0
7,0.4,0.4,0.6,0.8,0.8,0.6,0.375,0.85,0,Denmark,Senegal,2019-05-06,0,1,2
-8,0.0,0.0,0.8,0.4,1.2,0.4,0.3333333333333333,0.85,0,Italy,France,2019-05-07,1,0,0
9,0.4,0.0,1.0,0.6,1.4,1.4,0.4444444444444444,0.8,0,Germany,Morocco,2019-05-08,0,1,2
5,0.0,0.2,0.8,1.2,1.6,1.0,0.375,1.0,1,Morocco,Mexico,2019-05-08,0,0,1
-1,0.0,0.4,0.2,1.2,0.4,0.8,0.36363636363636365,0.8,0,France,Brazil,2019-05-09,0,2,2
6,0.6,0.4,1.4,1.4,0.4,0.8,0.18181818181818182,0.3,1,Brazil,Spain,2019-05-09,0,0,1
1,0.0,0.2,1.2,0.8,1.2,0.6,0.5454545454545454,1.0,1,England,Portugal,2019-05-11,3,2,0
-10,0.2,0.0,0.6,0.2,0.6,0.8,0.0,1.0,1,Croatia,France,2019-05-11,0,0,1
-14,0.2,0.2,0.8,1.0,0.8,0.6,0.17647058823529413,0.6,0,USA,Spain,2019-05-13,0,0,1
-4,0.2,0.6,0.6,1.2,0.6,0.4,0.2222222222222222,0.6,0,Croatia,Netherlands,2019-05-21,1,0,0
6,0.2,0.6,1.4,1.0,1.2,0.4,0.3,1.0,1,England,Uruguay,2019-05-22,1,0,0
12,0.2,0.0,0.8,0.4,1.0,1.8,0.25,0.3,0,Italy,Japan,2019-05-24,0,0,1
-8,0.2,0.4,1.2,0.8,0.4,0.2,0.08333333333333333,0.3,0,Belgium,Brazil,2019-05-26,1,1,1
3,0.0,0.2,0.6,0.6,0.6,0.6,0.4444444444444444,0.3,0,Spain,Italy,2019-05-29,1,3,2
-4,0.0,0.4,0.8,1.2,1.2,0.6,0.21428571428571427,0.3,0,Spain,Argentina,2019-06-01,1,1,1
-3,0.2,0.2,1.0,1.0,1.0,0.8,0.36363636363636365,0.3,0,Portugal,Argentina,2019-06-02,0,0,1
1,0.4,0.2,1.0,1.2,0.6,0.4,0.4166666666666667,0.3,1,Netherlands,Belgium,2019-06-02,1,0,0
-3,0.2,0.0,1.0,0.4,0.8,1.8,0.4166666666666667,0.8,0,South Korea,Japan,2019-06-04,4,3,0
-11,0.0,0.4,1.0,0.8,2.2,0.6,0.2727272727272727,0.85,0,Japan,Uruguay,2019-06-08,1,0,0
-12,0.2,0.0,0.8,0.2,1.2,0.8,0.3333333333333333,1.0,1,Switzerland,France,2019-06-11,0,0,1
-6,0.0,0.4,0.6,1.0,1.0,0.4,0.45454545454545453,0.6,0,Spain,Brazil,2019-06-13,1,0,0
1,0.2,0.6,0.6,1.2,0.8,0.6,0.3333333333333333,0.3,0,Spain,Netherlands,2019-06-15,1,1,1
-4,0.6,0.4,1.2,0.8,0.6,1.4,0.2,0.8,0,Netherlands,Germany,2019-06-21,0,0,1
3,0.0,0.4,0.2,1.4,0.8,1.0,0.25,0.85,0,France,England,2019-06-24,1,1,1
7,0.2,0.4,0.6,0.8,0.8,0.6,0.21428571428571427,1.0,1,Morocco,Senegal,2019-06-25,0,1,2
9,0.2,0.2,0.2,0.8,1.0,1.8,0.38461538461538464,0.3,0,Denmark,Japan,2019-07-07,1,1,1
12,0.2,0.2,1.2,0.8,0.6,0.8,0.5,0.3,0,Belgium,USA,2019-07-10,1,0,0
2,0.4,0.2,0.8,0.8,0.4,1.2,0.35714285714285715,0.8,0,Croatia,Switzerland,2019-07-18,1,1,1
-3,0.4,0.2,1.0,0.8,0.6,1.0,0.3333333333333333,0.85,0,Italy,Spain,2019-07-19,1,0,0
2,0.2,0.2,0.6,0.4,0.8,0.8,0.4,0.8,0,Uruguay,Morocco,2019-07-22,0,0,1
7,0.0,0.2,0.8,0.4,1.0,0.8,0.3333333333333333,0.8,0,Portugal,Denmark,2019-07-23,2,2,1
19,0.0,0.2,0.2,0.6,0.8,0.6,0.23076923076923078,0.6,0,France,USA,2019-07-24,3,0,0
-1,0.2,0.2,1.0,0.8,0.8,0.6,0.18181818181818182,0.3,0,Argentina,France,2019-07-29,2,2,1
-16,0.6,0.2,0.8,0.4,0.4,1.2,0.14285714285714285,1.0,1,Senegal,Germany,2019-07-30,1,2,2
3,0.2,0.2,1.0,0.4,0.8,1.0,0.5,0.85,0,Mexico,USA,2019-07-31,4,3,0
-12,0.2,0.2,0.2,0.6,0.6,0.6,0.2,0.3,1,Morocco,Brazil,2019-08-08,1,2,2
-4,0.2,0.6,0.8,1.0,1.0,0.4,0.3333333333333333,0.3,0,Switzerland,Italy,2019-08-11,3,0,0
-4,0.2,0.0,0.8,1.0,1.2,1.0,0.21428571428571427,1.0,1,Spain,Argentina,2019-08-12,1,0,0
-2,0.4,0.4,1.2,0.8,0.4,0.6,0.5833333333333334,0.6,1,Belgium,Spain,2019-08-12,1,2,2
2,0.0,0.4,1.0,0.8,1.2,0.6,0.2727272727272727,0.3,0,Portugal,Netherlands,2019-08-12,0,0,1
-16,0.2,0.0,1.0,1.0,1.6,1.2,0.2727272727272727,0.3,0,Japan,Portugal,2019-08-13,1,0,0
-10,0.2,0.0,0.8,0.8,1.2,1.0,0.375,0.3,1,Denmark,Argentina,2019-08-13,1,0,0
-7,0.4,0.0,1.0,0.8,0.8,1.2,0.1111111111111111,1.0,1,Denmark,Portugal,2019-08-18,1,1,1
-4,0.6,0.0,1.0,0.6,0.6,1.0,0.21428571428571427,0.3,0,Spain,Argentina,2019-08-20,0,3,2
10,0.4,0.4,0.8,1.2,0.4,1.0,0.5384615384615384,0.3,0,Croatia,Japan,2019-08-22,2,0,0
-20,0.4,0.4,1.4,1.4,1.0,1.0,0.3333333333333333,0.85,0,South Korea,England,2019-08-24,2,1,0
13,0.4,0.2,1.0,0.8,0.6,0.8,0.3076923076923077,1.0,1,Brazil,Switzerland,2019-08-27,0,1,2
-7,0.4,0.2,1.4,1.2,0.8,0.6,0.17647058823529413,0.85,0,Belgium,France,2019-08-31,0,4,2
0,0.2,0.2,1.0,0.4,1.0,0.6,0.25,0.85,0,Denmark,Morocco,2019-09-07,3,2,0
-1,0.2,0.2,0.6,0.4,1.6,0.4,0.08333333333333333,0.6,0,Belgium,Netherlands,2019-09-10,2,1,0
3,0.4,0.4,2.0,1.4,0.6,1.2,0.25,1.0,1,France,England,2019-09-16,1,1,1
11,0.4,0.4,2.2,1.6,0.8,1.2,0.5333333333333333,0.8,0,France,Denmark,2019-09-19,1,0,0
4,0.2,0.4,0.6,0.8,0.6,0.2,0.3333333333333333,1.0,1,Netherlands,Croatia,2019-09-20,2,1,0
-3,0.6,0.4,1.0,0.8,0.2,1.6,0.3333333333333333,0.3,0,Croatia,Belgium,2019-09-20,0,0,1
1,0.2,0.4,0.4,1.4,1.2,1.2,0.23076923076923078,0.3,0,Germany,England,2019-09-21,0,1,2
12,0.4,0.4,1.4,1.6,1.2,1.2,0.5,0.3,0,Denmark,South Korea,2019-09-25,0,1,2
4,0.2,0.2,0.4,0.8,1.4,0.8,0.3,1.0,1,Germany,Netherlands,2019-09-25,1,0,0
6,0.4,0.6,1.0,1.0,0.6,0.8,0.5384615384615384,0.85,0,Switzerland,Senegal,2019-09-27,1,1,1
6,0.6,0.2,2.2,0.6,0.6,0.8,0.5,0.85,0,France,Netherlands,2019-09-28,1,2,2
-8,0.4,0.6,1.8,1.0,1.4,0.8,0.2857142857142857,1.0,1,Mexico,Italy,2019-09-29,0,0,1
-15,0.6,0.4,1.8,0.8,1.2,0.8,0.5,0.6,0,South Korea,Italy,2019-09-30,0,1,2
-4,0.6,0.0,1.0,0.6,0.8,0.8,0.4444444444444444,1.0,1,Italy,Portugal,2019-10-04,1,1,1
2,0.4,0.2,0.8,0.4,1.4,0.6,0.5333333333333333,0.6,1,Belgium,Uruguay,2019-10-04,5,1,0
-4,0.4,0.4,1.6,1.0,1.6,0.8,0.0,0.85,1,Belgium,England,2019-10-08,0,0,1
1,0.4,0.2,0.6,0.8,0.6,0.8,0.23076923076923078,0.3,0,Germany,England,2019-10-14,1,0,0
18,0.4,0.4,1.8,1.0,1.0,1.0,0.5555555555555556,0.3,1,France,Senegal,2019-10-16,1,0,0
1,0.2,0.6,1.0,0.8,0.8,0.4,0.45454545454545453,0.3,0,Argentina,Germany,2019-10-18,1,0,0
-12,0.4,0.2,1.0,0.6,1.0,0.8,0.21428571428571427,0.8,0,Denmark,Brazil,2019-10-22,1,1,1
13,0.2,0.4,0.6,1.6,0.8,0.8,0.4444444444444444,0.8,0,England,Mexico,2019-10-22,2,2,1
-10,0.4,0.4,0.8,0.6,0.8,0.8,0.0,0.85,0,Senegal,Italy,2019-10-25,0,1,2
-4,0.6,0.2,1.6,0.8,1.2,1.6,0.2,0.85,0,South Korea,USA,2019-10-30,1,1,1
5,0.4,0.2,1.0,1.0,1.0,1.2,0.25,0.85,0,Netherlands,Denmark,2019-11-04,1,1,1
6,0.2,0.4,0.8,0.8,1.0,1.2,0.18181818181818182,0.6,1,Brazil,Spain,2019-11-05,2,1,0
-1,0.4,0.2,1.2,1.0,0.4,1.2,0.2727272727272727,0.3,0,Switzerland,Denmark,2019-11-08,1,1,1
7,0.2,0.2,0.6,1.4,1.4,1.2,0.5333333333333333,0.3,0,Uruguay,Mexico,2019-11-08,0,1,2
2,0.2,0.4,0.8,0.8,0.8,1.4,0.1111111111111111,0.6,0,England,Spain,2019-11-09,0,0,1
-12,0.2,0.4,0.8,1.0,1.2,1.0,0.2,0.85,0,Morocco,Brazil,2019-11-10,1,3,2
-10,0.0,0.4,0.6,1.2,1.0,0.8,0.375,0.3,0,Denmark,Argentina,2019-11-10,2,1,0
3,0.2,0.4,0.6,1.2,0.6,1.2,0.14285714285714285,0.3,0,England,Netherlands,2019-11-12,1,1,1
6,0.6,0.4,0.8,0.6,0.6,0.8,0.5,0.8,0,Germany,Italy,2019-11-14,4,1,0
7,0.4,0.4,0.8,1.4,1.2,0.6,0.2,0.85,0,Spain,Switzerland,2019-11-16,0,2,2
20,0.6,0.4,1.6,1.2,0.6,1.4,0.36363636363636365,0.8,0,France,Japan,2019-11-17,1,0,0
-2,0.4,0.6,1.0,1.6,0.8,1.0,0.5714285714285714,0.3,0,Argentina,Brazil,2019-11-18,0,1,2
-8,0.4,0.6,0.6,1.6,0.8,0.4,0.3076923076923077,0.85,0,Japan,Switzerland,2019-11-18,0,1,2
15,0.2,0.2,0.6,0.4,1.6,1.0,0.5384615384615384,0.3,0,Spain,Japan,2019-11-23,2,0,0
-20,0.0,0.6,0.8,1.4,1.8,0.8,0.1875,0.6,0,USA,Brazil,2019-11-24,0,2,2
-6,0.4,0.4,1.4,1.0,1.0,0.6,0.23076923076923078,0.3,0,Mexico,Croatia,2019-11-27,0,2,2
-4,0.2,0.4,0.6,1.0,1.4,0.8,0.21428571428571427,0.3,1,Spain,Argentina,2019-12-02,0,1,2
-1,0.2,0.4,1.0,1.2,1.0,0.6,0.15384615384615385,0.3,0,Denmark,Croatia,2019-12-02,2,4,2
-11,0.6,0.6,1.6,1.2,1.2,0.4,0.21428571428571427,0.3,0,South Korea,Switzerland,2019-12-04,0,0,1
2,0.0,0.0,0.2,0.8,1.6,1.8,0.4,0.6,1,Uruguay,Morocco,2019-12-07,3,2,0
-3,0.6,0.8,1.2,1.8,0.6,0.6,0.36363636363636365,0.3,0,Germany,Brazil,2019-12-12,0,1,2
-4,0.2,0.6,0.6,1.2,1.0,0.6,0.21428571428571427,0.8,0,Spain,Argentina,2019-12-12,1,2,2
6,0.6,0.4,1.8,1.4,0.8,1.4,0.6153846153846154,0.3,1,Croatia,Mexico,2019-12-13,1,0,0
-12,0.2,0.4,0.2,0.8,1.2,1.0,0.25,1.0,1,Japan,Italy,2019-12-18,0,0,1
-5,0.4,0.0,0.8,0.6,1.0,0.8,0.16666666666666666,0.3,0,Italy,England,2019-12-19,1,3,2
-23,0.4,0.6,0.8,1.0,0.6,0.6,0.13333333333333333,0.3,0,South Korea,France,2019-12-19,2,1,0
9,0.6,0.6,1.0,1.6,0.8,0.8,0.18181818181818182,0.6,0,Argentina,Croatia,2019-12-27,0,0,1
-17,0.4,0.4,0.8,1.2,0.6,1.0,0.38461538461538464,0.3,0,South Korea,Netherlands,2020-01-05,1,0,0
-7,0.4,0.2,1.0,0.6,0.4,1.0,0.6,0.85,1,Switzerland,Spain,2020-01-06,1,0,0
-5,0.0,1.0,0.8,1.8,1.0,0.4,0.7142857142857143,0.3,0,Portugal,Brazil,2020-01-08,2,0,0
-1,0.2,0.2,0.8,0.8,1.8,1.6,0.125,0.85,1,Uruguay,Italy,2020-01-11,0,1,2
-10,0.0,0.6,0.0,1.6,1.2,0.8,0.3076923076923077,0.85,1,Japan,Croatia,2020-01-12,0,2,2
16,0.6,0.2,1.2,0.6,0.6,1.0,0.42857142857142855,0.85,0,Germany,Senegal,2020-01-15,1,1,1
-3,0.2,0.2,0.8,0.8,1.8,1.0,0.7142857142857143,0.8,1,Uruguay,Netherlands,2020-01-19,0,2,2
-13,0.2,0.2,0.6,1.2,1.0,1.0,0.2222222222222222,0.6,0,Mexico,England,2020-01-21,1,1,1
4,0.6,0.2,1.0,0.8,0.8,0.6,0.2857142857142857,0.8,1,France,Portugal,2020-01-22,1,3,2
-8,0.2,0.2,1.4,1.4,1.6,1.0,0.125,1.0,1,Denmark,England,2020-01-22,0,1,2
-17,0.0,0.4,0.8,1.2,2.2,0.8,0.23529411764705882,0.85,1,USA,Germany,2020-01-24,0,3,2
-12,0.2,0.4,0.8,1.4,1.2,0.8,0.25,0.3,1,Mexico,Portugal,2020-01-28,2,1,0
-11,0.4,0.6,0.8,1.0,0.6,0.2,0.21428571428571427,0.3,0,South Korea,Switzerland,2020-01-28,0,0,1
4,0.4,0.6,0.8,0.8,1.4,0.0,0.2222222222222222,0.3,1,Italy,Switzerland,2020-02-03,0,1,2
-6,0.2,0.4,0.8,1.2,2.2,0.6,0.3,0.3,0,Uruguay,England,2020-02-05,0,0,1
-8,0.4,0.2,0.8,0.6,1.0,1.6,0.2857142857142857,1.0,1,Mexico,Italy,2020-02-07,2,0,0
11,0.4,0.2,1.0,1.2,1.4,1.6,0.5333333333333333,0.3,1,France,Denmark,2020-02-07,1,0,0
1,0.8,0.2,1.8,1.0,0.4,1.6,0.46153846153846156,0.3,1,Croatia,Denmark,2020-02-09,0,0,1
-12,0.4,0.2,0.8,0.8,0.4,1.4,0.3333333333333333,0.3,0,South Korea,Denmark,2020-02-10,1,1,1
-1,0.0,0.0,0.8,0.6,2.6,1.2,0.3,1.0,1,USA,Senegal,2020-02-11,1,2,2
4,0.4,0.2,0.8,0.6,0.8,1.2,0.5714285714285714,0.6,0,Argentina,Spain,2020-02-15,0,0,1
-4,0.0,0.4,0.0,1.0,1.2,1.0,0.125,0.3,1,Japan,Mexico,2020-02-18,0,3,2
4,0.4,0.4,1.2,1.4,0.6,1.2,0.4,0.6,0,England,Belgium,2020-02-19,0,0,1
14,0.2,0.0,0.6,1.0,0.8,2.4,0.7647058823529411,0.6,0,Spain,USA,2020-02-24,1,0,0
2,0.4,0.4,0.6,1.0,0.4,0.4,0.42857142857142855,0.3,0,Argentina,England,2020-02-27,1,1,1
1,0.2,0.0,0.8,0.4,1.0,1.8,0.4,0.3,0,Senegal,USA,2020-02-29,2,0,0
-13,0.2,0.2,0.8,0.4,1.0,0.8,0.36363636363636365,0.3,0,Senegal,Spain,2020-02-29,2,1,0
-17,0.6,0.4,1.4,0.8,0.8,0.4,0.3,0.3,0,Senegal,Argentina,2020-03-01,1,1,1
10,0.6,0.6,1.0,1.4,1.0,0.4,0.5,0.3,1,France,Croatia,2020-03-02,1,1,1
-5,0.0,0.4,1.2,1.2,2.2,0.8,0.5,0.85,0,Morocco,Netherlands,2020-03-04,2,0,0
4,0.4,0.2,1.6,0.8,0.8,1.0,0.3,0.8,0,Germany,Netherlands,2020-03-07,2,2,1
-2,0.2,0.8,0.8,1.4,0.6,0.6,0.5714285714285714,0.6,0,Argentina,Brazil,2020-03-08,0,1,2
2,0.4,0.4,2.0,1.6,1.0,1.0,0.5833333333333334,0.3,0,Germany,Portugal,2020-03-11,0,1,2
-12,0.6,0.6,1.6,1.6,0.6,0.8,0.25,1.0,1,Mexico,Portugal,2020-03-15,0,0,1
8,0.4,0.6,0.8,1.6,0.2,0.8,0.4166666666666667,0.8,0,Croatia,Senegal,2020-03-19,0,0,1
3,0.4,0.2,1.0,0.6,1.2,0.4,0.25,0.3,0,France,England,2020-03-24,1,1,1
-12,0.0,0.2,0.0,0.4,1.6,1.2,0.25,0.6,1,Japan,Italy,2020-03-24,1,1,1
-1,0.0,0.2,0.6,0.6,1.4,0.2,0.15384615384615385,0.3,0,Denmark,Croatia,2020-03-25,0,0,1
6,0.8,0.2,1.0,0.6,0.4,1.0,0.18181818181818182,0.3,0,Brazil,Spain,2020-03-25,1,2,2
-1,0.6,0.2,0.6,1.6,0.0,2.2,0.2222222222222222,1.0,1,Switzerland,Morocco,2020-04-01,1,2,2
-4,0.2,0.4,0.6,0.8,1.2,0.8,0.5714285714285714,1.0,1,Uruguay,Spain,2020-04-10,3,0,0
19,0.0,0.0,0.4,0.2,0.6,1.6,0.45454545454545453,1.0,1,Argentina,Japan,2020-04-12,2,1,0
7,0.2,0.4,1.2,1.2,1.0,1.0,0.2222222222222222,0.3,0,Germany,Uruguay,2020-04-13,0,0,1
5,0.2,0.4,1.0,0.8,1.4,1.2,0.36363636363636365,0.3,0,France,Spain,2020-04-14,1,3,2
5,0.4,0.4,1.4,0.6,0.4,0.4,0.5555555555555556,0.3,0,Belgium,Switzerland,2020-04-15,1,0,0
11,0.4,0.4,0.6,0.8,0.6,0.4,0.2857142857142857,1.0,1,Switzerland,South Korea,2020-04-16,0,0,1
20,0.6,0.0,1.0,0.2,0.8,2.0,0.5625,1.0,1,Brazil,USA,2020-04-19,0,1,2
-8,0.4,0.2,1.8,0.6,2.0,0.4,0.3333333333333333,0.3,0,Morocco,England,2020-04-20,0,2,2
4,0.2,0.2,0.6,0.4,1.4,0.6,0.2222222222222222,0.3,0,Italy,Switzerland,2020-04-22,0,0,1
9,0.2,0.0,1.2,0.2,0.8,0.6,0.42857142857142855,0.6,0,Germany,Denmark,2020-04-25,0,0,1
